jogador,nacao_codigo,posicao_original,posicao_principal,clube,liga,idade,jogos,minutos,noventas,Gls,Ast,G+A,Sh,SoT,SoT%,Crs,TklW,Int,GA90,Saves,Save%,CS%,gols_p90,assistencias_p90,participacoes_gol_p90,finalizacoes_p90,finalizacoes_gol_p90,cruzamentos_p90,desarmes_vencidos_p90,interceptacoes_p90,save_pct,clean_sheet_pct,score_ataque,score_meio,score_defesa,score_goleiro,indice_desempenho,incerteza_modelo,penalidade_baixa_amostra
Grégoire Coudert,FRA,GK,GK,Brest,fr Ligue 1,27.0,22,1922,21.4,0,0,0,0,0,,0,0,0,1.69,68.0,67.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.28600000000000003,0.056321755917721573,0.13490875866911164,0.2960304122954485,0.6052657349983518,60.52657349983518,4.136255582655947,1.0
Philipp Köhn,SUI,GK,GK,Monaco,fr Ligue 1,28.0,19,1621,18.0,0,0,0,0,0,,0,0,1,1.5,48.0,65.8,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.6579999999999999,0.294,0.055053849248646154,0.11784957677597266,0.33645680696889085,0.6045935577150295,60.459355771502956,4.572384070542875,1.0
Anthony Lopes,POR,GK,GK,Nantes,fr Ligue 1,35.0,31,2788,31.0,0,0,0,2,0,0.0,0,1,1,1.61,97.0,68.3,19.4,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.03225806451612903,0.03225806451612903,0.6829999999999999,0.19399999999999998,0.05909102751620064,0.1691106173334288,0.29862103859787936,0.6038018839889029,60.38018839889029,3.293493602068572,1.0
Nicola Leali,ITA,GK,GK,Genoa,it Serie A,33.0,21,1757,19.5,0,0,0,0,0,,0,0,1,1.38,55.0,68.8,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.688,0.2,0.055653566897719796,0.10702526868413922,0.2895467401223324,0.6025809592036887,60.25809592036887,4.365959529739224,1.0
Daniel Batz,GER,GK,GK,Mainz 05,de Bundesliga,35.0,20,1800,20.0,0,0,0,0,0,,0,0,0,1.35,65.0,71.4,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7140000000000001,0.15,0.0558335582688475,0.08244474435846333,0.2367849907323855,0.6019793604218087,60.197936042180864,4.302685141576454,1.0
Matías Dituro,ARG,GK,GK,Elche,es La Liga,39.0,18,1620,18.0,0,0,0,0,0,,0,0,1,1.39,52.0,70.3,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.703,0.16699999999999998,0.05504925575468959,0.15339900767291947,0.2687354619066403,0.5963027467105505,59.63027467105505,4.572690303473313,1.0
Unai Simón,ESP,GK,GK,Athletic Club,es La Liga,28.0,34,3060,34.0,0,0,0,0,0,,0,0,0,1.47,91.0,65.4,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.654,0.17600000000000002,0.05978416019687047,0.11265339006641553,0.31492350761244353,0.5960847826998128,59.608478269981276,3.101363852773794,1.0
Adrian Šemper,CRO,GK,GK,Pisa,it Serie A,28.0,22,1980,22.0,0,0,0,0,0,,0,0,0,1.55,71.0,68.9,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6890000000000001,0.182,0.05654308588711644,0.09720896300100375,0.2993649613785742,0.5942969356610293,59.42969356610293,4.0680738352598915,1.0
Leo Román,ESP,GK,GK,Mallorca,es La Liga,25.0,29,2610,29.0,0,0,0,0,0,,0,1,1,1.52,96.0,70.9,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.034482758620689655,0.7090000000000001,0.10300000000000001,0.05859981016823941,0.10296066643121576,0.3477580160732783,0.5942605394721895,59.426053947218946,3.4358620759709733,1.0
Yvon Mvogo,SUI,GK,GK,Lorient,fr Ligue 1,31.0,29,2610,29.0,0,0,0,0,0,,0,1,1,1.41,71.0,65.7,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.034482758620689655,0.657,0.172,0.05859981016823941,0.11951239056914681,0.33839239629388135,0.5934137888424665,59.34137888424665,3.4358620759709733,1.0
Guglielmo Vicario,ITA,GK,GK,Tottenham Hotspur,eng Premier League,29.0,31,2790,31.0,0,0,0,0,0,,0,1,0,1.61,83.0,63.4,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.634,0.226,0.059096366835579464,0.10202096223238552,0.32563210359078254,0.5909107828545345,59.09107828545345,3.2931376474433174,1.0
Odysseas Vlachodimos,GRE,GK,GK,Sevilla,es La Liga,32.0,30,2700,30.0,0,0,0,0,0,,0,0,1,1.6,82.0,66.9,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.669,0.16699999999999998,0.0588522257079596,0.08913630094394615,0.3070123532602087,0.5907435102348162,59.07435102348162,3.362853631167023,1.0
Nikola Vasilj,BIH,GK,GK,St Pauli,de Bundesliga,30.0,32,2880,32.0,0,0,0,0,0,,0,1,1,1.72,112.0,67.9,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.03125,0.679,0.156,0.05933275886204371,0.10161034514939163,0.3465210934769829,0.5896532672612604,58.965326726126044,3.226463257869883,1.0
Iñaki Peña,ESP,GK,GK,Elche,es La Liga,27.0,16,1440,16.0,0,0,0,0,0,,0,0,0,1.75,55.0,67.9,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.679,0.25,0.05417254079748489,0.08223005439664652,0.2887499815038874,0.5877085315478635,58.77085315478635,4.888497280167674,1.0
Yehvann Diouf,SEN,GK,GK,Nice,fr Ligue 1,26.0,24,2160,24.0,0,0,0,0,0,,0,0,2,1.79,85.0,68.9,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.6890000000000001,0.16699999999999998,0.057190863764482194,0.12958781835264294,0.370003743887046,0.583951343546324,58.395134354632404,3.8615103632092875,1.0
Edoardo Motta,ITA,GK,GK,Lazio,it Serie A,21.0,8,720,8.0,0,0,0,0,0,,0,0,0,0.87,20.0,73.1,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.731,0.375,0.049014904929737556,0.08535320657298341,0.21506884313109836,0.6523281155875306,58.34600040352234,7.096300702029757,0.8944271909999159
Noah Atubolu,GER,GK,GK,Freiburg,de Bundesliga,23.0,32,2880,32.0,0,0,0,0,0,,0,0,1,1.66,93.0,63.4,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.634,0.188,0.05933275886204371,0.11411034514939163,0.3173116671469372,0.5808514032814116,58.08514032814116,3.226463257869883,1.0
Finn Dahmen,GER,GK,GK,Augsburg,de Bundesliga,28.0,32,2880,32.0,0,0,0,1,0,0.0,0,0,0,1.75,97.0,65.8,15.6,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.6579999999999999,0.156,0.05933275886204371,0.12411034514939162,0.3124497438773456,0.5796241992511848,57.96241992511848,3.226463257869883,1.0
Julen Agirrezabala,ESP,GK,GK,Valencia,es La Liga,25.0,18,1620,18.0,0,0,0,0,0,,0,1,0,1.67,52.0,65.8,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.6579999999999999,0.222,0.05504925575468959,0.09562122989514169,0.3172638513404986,0.5793181119498452,57.93181119498452,4.572690303473313,1.0
Mio Backhaus,GER,GK,GK,Werder Bremen,de Bundesliga,22.0,30,2700,30.0,0,0,0,0,0,,0,0,0,1.77,90.0,65.2,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.652,0.16699999999999998,0.0588522257079596,0.1424696342772795,0.2792790199268753,0.5767521248443879,57.67521248443879,3.362853631167023,1.0
Maarten Vandevoordt,BEL,GK,GK,RB Leipzig,de Bundesliga,24.0,11,962,10.7,0,0,0,0,0,,0,0,0,1.31,28.0,65.9,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.659,0.2,0.05117056380338687,0.08318068943255322,0.2601523725008164,0.5723214882651411,57.232148826514106,6.091389644415896,1.0
Álex Remiro,ESP,GK,GK,Real Sociedad,es La Liga,31.0,34,3060,34.0,0,0,0,0,0,,0,1,1,1.56,89.0,65.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.029411764705882353,0.65,0.08800000000000001,0.05978416019687047,0.11971221359582729,0.33590307794085866,0.5696575786695861,56.96575786695861,3.101363852773794,1.0
Pau López,ESP,GK,GK,Real Betis,es La Liga,31.0,9,810,9.0,0,0,0,0,0,,0,1,0,1.22,29.0,71.8,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.718,0.222,0.04989104629764304,0.1287436172857463,0.30518485331948797,0.5998368232902047,56.90551758110946,6.673930246823797,0.9486832980505138
Antonio Sivera,ESP,GK,GK,Alavés,es La Liga,29.0,34,3060,34.0,0,0,0,0,0,,0,1,0,1.56,88.0,64.7,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.647,0.08800000000000001,0.05978416019687047,0.09147691947818024,0.32622407297380523,0.5683975786695861,56.83975786695861,3.101363852773794,1.0
Lukáš Hrádecký,FIN,GK,GK,Monaco,fr Ligue 1,36.0,15,1259,14.0,0,0,0,0,0,,0,1,0,1.5,41.0,68.3,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.6829999999999999,0.133,0.05317278155032482,0.0880398992099569,0.26416397469877595,0.5683746924821955,56.83746924821955,5.265850251068651,1.0
Lorenzo Montipò,ITA,GK,GK,Hellas Verona,it Serie A,30.0,32,2880,32.0,0,1,1,0,0,,0,0,0,1.56,75.0,60.7,15.6,0.0,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,0.607,0.156,0.1887077588620437,0.21536034514939162,0.3017710934769829,0.5658616299816634,56.586162998166344,3.226463257869883,1.0
Martin Dúbravka,SVK,GK,GK,Burnley,eng Premier League,37.0,35,3150,35.0,0,0,0,0,0,,0,1,0,2.03,127.0,66.1,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.6609999999999999,0.114,0.06,0.12342857142857143,0.2708815634985408,0.562559372849429,56.2559372849429,3.04255531702266,1.0
José Sá,POR,GK,GK,Wolves,eng Premier League,33.0,21,1890,21.0,0,0,0,0,0,,0,0,0,1.67,54.0,62.1,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621,0.19,0.05619676755910817,0.12064330912642995,0.2532799133858185,0.5612586362086056,56.125863620860564,4.1814708536406515,1.0
Frederik Rønnow,DEN,GK,GK,Union Berlin,de Bundesliga,33.0,30,2640,29.3,0,0,0,0,0,,0,1,1,1.84,75.0,61.6,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.034129692832764506,0.034129692832764506,0.616,0.16699999999999998,0.05868490268032812,0.11374141745317926,0.3171469005629344,0.5585320944414924,55.85320944414924,3.4130333573620404,1.0
Rémy Descamps,FRA,GK,GK,Lyon,fr Ligue 1,29.0,5,450,5.0,0,0,0,0,0,,0,0,0,0.6,14.0,82.4,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8240000000000001,0.8,0.04552034906908905,0.0606937987587854,0.23890472111648642,0.7894623756792416,55.82341993344335,9.015154781059973,0.7071067811865476
Marvin Schwäbe,GER,GK,GK,Köln,de Bundesliga,31.0,32,2880,32.0,0,0,0,0,0,,0,1,3,1.72,88.0,63.2,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.09375,0.632,0.094,0.05933275886204371,0.13661034514939163,0.38649916714693716,0.5550332672612605,55.50332672612605,3.226463257869883,1.0
Federico Ravaglia,ITA,GK,GK,Bologna,it Serie A,26.0,17,1470,16.3,0,0,0,0,0,,0,1,0,1.78,52.0,65.8,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.06134969325153374,0.0,0.6579999999999999,0.125,0.05432601498173335,0.11660646578341544,0.31342135078806366,0.5492016003024229,54.92016003024229,4.836662309447073,1.0
Jonathan Fischer,DEN,GK,GK,Metz,fr Ligue 1,24.0,26,2264,25.2,0,0,0,0,0,,0,0,0,2.23,88.0,63.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.635,0.16,0.057540963644996466,0.10211811025682069,0.29322743614821967,0.5441469201546161,54.41469201546161,3.7496215850034162,1.0
Alphonse Areola,FRA,GK,GK,West Ham United,eng Premier League,33.0,20,1800,20.0,0,1,1,0,0,,0,0,1,1.85,76.0,70.4,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.7040000000000001,0.0,0.2628335582688475,0.2604447443584634,0.2977481538174947,0.5416282269205491,54.16282269205491,4.302685141576454,1.0
Lucas Perri,BRA,GK,GK,Leeds United,eng Premier League,28.0,16,1440,16.0,0,0,0,0,0,,0,0,0,1.81,38.0,60.3,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.603,0.188,0.05417254079748489,0.10223005439664652,0.28079275010842664,0.5384903955277124,53.84903955277124,4.888497280167674,1.0
Kamil Grabara,POL,GK,GK,Wolfsburg,de Bundesliga,27.0,32,2880,32.0,0,0,0,1,0,0.0,0,1,1,2.09,111.0,64.3,6.3,0.0,0.0,0.0,0.03125,0.0,0.0,0.03125,0.03125,0.643,0.063,0.05933275886204371,0.10161034514939163,0.35890697527280635,0.5373014284703285,53.730142847032845,3.226463257869883,1.0
Radosław Majecki,POL,GK,GK,Brest,fr Ligue 1,26.0,10,864,9.6,0,0,0,0,0,,0,0,0,1.87,26.0,60.5,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.605,0.3,0.05037117777355548,0.08382823703140731,0.2582348714401822,0.5478121688983226,53.674411547529886,6.451396501074093,0.9797958971132712
Alex Meret,ITA,GK,GK,Napoli,it Serie A,29.0,9,810,9.0,0,1,1,0,0,,0,0,0,1.33,17.0,63.0,22.2,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.63,0.222,0.509891046297643,0.4442991728413018,0.2547803581563561,0.5584435739199277,52.97860914814729,6.673930246823797,0.9486832980505138
Aaron Ramsdale,ENG,GK,GK,Newcastle United,eng Premier League,27.0,12,1004,11.2,0,0,0,0,0,,0,0,0,1.52,24.0,63.2,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.632,0.091,0.0514885294697975,0.08293708691211095,0.26791881153000446,0.528661303679631,52.8661303679631,5.945960110684938,1.0
Juan Musso,ARG,GK,GK,Atlético Madrid,es La Liga,32.0,6,540,6.0,0,0,0,0,0,,0,0,0,1.17,15.0,75.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.04687559083552899,0.14250078778070532,0.20310746931007828,0.669084032928318,51.827026334893404,8.223429839314269,0.7745966692414834
Franco Israel,URU,GK,GK,Torino,it Serie A,26.0,9,810,9.0,0,0,0,0,0,,0,0,0,2.0,24.0,60.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.33299999999999996,0.04989104629764304,0.11985472839685739,0.2596562633832296,0.5454810550282401,51.74887663082646,6.673930246823797,0.9486832980505138
Diant Ramaj,GER,GK,GK,Heidenheim,de Bundesliga,24.0,31,2790,31.0,0,1,1,0,0,,0,0,0,2.16,100.0,61.7,3.2,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.617,0.032,0.19264475393235364,0.19363386545819197,0.2972991164818095,0.515044536003149,51.5044536003149,3.2931376474433174,1.0
Mattia Perin,ITA,GK,GK,Juventus,it Serie A,33.0,8,675,7.5,0,0,0,0,0,,0,0,0,0.93,10.0,58.8,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.588,0.375,0.04853488809566219,0.08604651746088292,0.2205188150743061,0.5890499515105873,51.013222210616036,7.337011483684513,0.8660254037844386
Robin Zentner,GER,GK,GK,Mainz 05,de Bundesliga,31.0,9,786,8.7,0,0,0,0,0,,0,0,0,1.26,25.0,69.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6940000000000001,0.0,0.04966729930442875,0.08461387033693948,0.22071232480589326,0.5344918209547469,49.94949273912951,6.791418245625378,0.9345230512584124
Massimo Pessina,ITA,GK,GK,Bologna,it Serie A,18.0,3,263,2.9,0,0,0,0,0,,0,0,0,0.0,4.0,100.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.04153162169845596,0.11054790939104472,0.16708458332530152,0.9199327646984762,49.72934129217217,11.8011891713676,0.5405758246742285
Giorgi Mamardashvili,GEO,GK,GK,Liverpool,eng Premier League,25.0,8,687,7.6,0,0,0,0,0,,0,0,0,1.7,26.0,67.6,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6759999999999999,0.25,0.04866594749251268,0.10699319314791164,0.25537625044455275,0.5651956382467318,49.380549164600865,7.28488975148926,0.8736894948054105
Obed Nkambadio,FRA,GK,GK,Paris FC,fr Ligue 1,23.0,12,1080,12.0,0,0,0,0,0,,0,0,0,1.75,26.0,56.8,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568,0.083,0.05203150673082692,0.06937534230776922,0.25490703693442246,0.49149674437076746,49.14967443707675,5.727385307318171,1.0
Sam Johnstone,ENG,GK,GK,Wolves,eng Premier League,33.0,12,1080,12.0,0,0,0,0,0,,0,1,0,2.0,39.0,62.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.629,0.0,0.05203150673082692,0.08937534230776922,0.28653020539579466,0.4871211776201378,48.712117762013776,5.727385307318171,1.0
Kauã Santos,BRA,GK,GK,Eintracht Frankfurt,de Bundesliga,23.0,13,1084,12.0,0,0,0,0,0,,0,1,0,2.66,37.0,54.4,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.544,0.154,0.05205901682752777,0.1294120224367037,0.30700521766489586,0.46346939601508774,46.34693960150877,5.725551300871447,1.0
Maxime Dupé,FRA,GK,GK,Nice,fr Ligue 1,33.0,8,720,8.0,0,0,0,0,0,,0,0,0,1.87,20.0,62.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.125,0.049014904929737556,0.08535320657298341,0.22131884313109834,0.5075058485850117,45.39270305659206,7.096300702029757,0.8944271909999159
Théo De Percin,MTQ,GK,GK,Auxerre,fr Ligue 1,25.0,8,598,6.6,0,0,0,0,0,,0,0,0,1.35,15.0,63.6,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.636,0.2,0.0476341480961011,0.08775462170389238,0.2536565847838668,0.5487817660369274,44.73310148813444,7.830880624380301,0.8151346173758323
Marco Bizot,NED,GK,GK,Aston Villa,eng Premier League,35.0,6,495,5.5,0,0,0,0,0,,0,0,0,1.64,17.0,68.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.4,0.046228751135126596,0.09072924393774455,0.17717042337134947,0.5956639012697968,44.175617234145676,8.593309046460202,0.7416198487095663
Andriy Lunin,UKR,GK,GK,Real Madrid,es La Liga,27.0,6,540,6.0,0,0,0,0,0,,0,0,0,1.17,16.0,69.6,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.696,0.16699999999999998,0.04687559083552899,0.06250078778070532,0.2353489438034444,0.566484032928318,43.87966450847579,8.223429839314269,0.7745966692414834
Pape Mamadou Sy,SEN,GK,GK,Metz,fr Ligue 1,29.0,7,616,6.8,0,0,0,0,0,,0,0,0,2.34,26.0,63.4,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.634,0.28600000000000003,0.047854674572334346,0.1343944680572301,0.2507622703335243,0.5264405789695709,43.55303852679235,7.712373261470711,0.8273115763993905
Stefano Turati,ITA,GK,GK,Sassuolo,it Serie A,24.0,4,360,4.0,0,0,0,0,0,,0,0,0,0.75,10.0,76.9,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.769,0.5,0.043862425404107765,0.0984832338721437,0.22372709504854105,0.6815144896916384,43.102760916658426,10.075838306392816,0.6324555320336759
Lucas Bergström,FIN,GK,GK,Mallorca,es La Liga,23.0,5,450,5.0,0,0,0,0,0,,0,0,0,1.4,15.0,68.2,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.682,0.4,0.04552034906908905,0.0606937987587854,0.21264254961295165,0.6015805620772265,42.53816948748217,9.015154781059973,0.7071067811865476
Gabriel Suazo,CHI,"DF,MF",DF,Sevilla,es La Liga,28.0,25,1763,19.6,0,2,2,5,2,40.0,90,60,21,,,,,0.0,0.1020408163265306,0.1020408163265306,0.25510204081632654,0.1020408163265306,4.591836734693877,3.061224489795918,1.0714285714285714,0.0,0.0,0.09037282215715584,0.17454471525716014,0.421524130423654,0.16498147235121455,42.1524130423654,4.353855922664602,1.0
James Garner,ENG,"MF,DF",DF,Everton,eng Premier League,25.0,35,3143,34.9,2,7,9,42,12,28.6,182,67,53,,,,,0.05730659025787966,0.2005730659025788,0.25787965616045844,1.2034383954154728,0.34383954154727797,5.214899713467049,1.9197707736389686,1.518624641833811,0.0,0.0,0.1338468542501713,0.19923292760258435,0.4162407887395111,0.17936536645946338,41.624078873951106,3.048015496998058,1.0
Josep Martinez,ESP,GK,GK,Inter,it Serie A,27.0,3,270,3.0,0,0,0,0,0,,0,0,0,0.33,5.0,83.3,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833,0.667,0.04172654292114879,0.055635390561531724,0.2279359822032267,0.7568978852921331,41.45700455024589,11.610535317336678,0.5477225575051661
Malang Sarr,FRA,DF,DF,Lens,fr Ligue 1,27.0,31,2790,31.0,0,1,1,22,5,22.7,10,42,73,,,,,0.0,0.03225806451612903,0.03225806451612903,0.7096774193548387,0.16129032258064516,0.3225806451612903,1.3548387096774193,2.3548387096774195,0.0,0.0,0.06937593672805258,0.13227902674851455,0.4127958853744072,0.17527743272858987,41.27958853744072,3.2931376474433174,1.0
Lionel Mpasi,COD,GK,GK,Le Havre,fr Ligue 1,31.0,4,315,3.5,0,0,0,0,0,,0,0,0,0.57,15.0,88.2,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.882,0.33299999999999996,0.04287078375117163,0.1028753307158479,0.19889171834455419,0.6944961616638649,41.086947014598735,10.76335245876917,0.5916079783099616
Maximilian Mittelstädt,GER,"DF,MF",DF,Stuttgart,de Bundesliga,29.0,30,2037,22.6,5,4,9,28,15,53.6,115,41,33,,,,,0.22123893805309733,0.17699115044247787,0.3982300884955752,1.238938053097345,0.663716814159292,5.088495575221239,1.8141592920353982,1.4601769911504423,0.0,0.0,0.15688121813996928,0.1954070125838725,0.4092138004451602,0.17067071872916734,40.92138004451602,4.002703491728229,1.0
Iglesias,ESP,DF,DF,Getafe,es La Liga,27.0,33,2830,31.4,1,2,3,23,5,21.7,88,67,25,,,,,0.03184713375796178,0.06369426751592357,0.09554140127388536,0.7324840764331211,0.15923566878980894,2.802547770700637,2.1337579617834397,0.7961783439490446,0.0,0.0,0.09099428930273273,0.15842692218425228,0.4058830210415984,0.17679722381246282,40.58830210415984,3.2654139298981404,1.0
David Raum,GER,DF,DF,RB Leipzig,de Bundesliga,28.0,29,2485,27.6,3,6,9,24,8,33.3,244,35,33,,,,,0.10869565217391304,0.21739130434782608,0.32608695652173914,0.8695652173913043,0.2898550724637681,8.840579710144928,1.2681159420289854,1.1956521739130435,0.0,0.0,0.15459189471672907,0.20996471630507518,0.40316534546156657,0.17241097969232538,40.31653454615666,3.5439476580527134,1.0
Reece James,ENG,"DF,MF",DF,Chelsea,eng Premier League,26.0,27,1896,21.1,2,4,6,21,6,28.6,123,32,31,,,,,0.0947867298578199,0.1895734597156398,0.2843601895734597,0.995260663507109,0.2843601895734597,5.829383886255924,1.5165876777251184,1.4691943127962084,0.0,0.0,0.13882699826835096,0.19154816198813304,0.4018102887025456,0.16752570112520138,40.18102887025456,4.170578884506245,1.0
Oumar Solet,FRA,DF,DF,Udinese,it Serie A,26.0,32,2689,29.9,3,1,4,29,5,17.2,15,52,41,,,,,0.10033444816053512,0.033444816053511704,0.13377926421404682,0.9698996655518395,0.16722408026755853,0.5016722408026756,1.7391304347826089,1.37123745819398,0.0,0.0,0.09137366934050553,0.13428194931019466,0.40132123068370057,0.17550161819489107,40.132123068370056,3.3703709767760426,1.0
Philipp Sander,GER,"DF,MF",DF,Gladbach,de Bundesliga,28.0,28,2270,25.2,2,0,2,23,7,30.4,26,39,45,,,,,0.07936507936507936,0.0,0.07936507936507936,0.9126984126984127,0.2777777777777778,1.0317460317460319,1.5476190476190477,1.7857142857142858,0.0,0.0,0.08574056246657995,0.1265094624774858,0.400496270128977,0.17053699223574703,40.0496270128977,3.7483079422241294,1.0
Victor Nelsson,DEN,DF,DF,Hellas Verona,it Serie A,27.0,35,3045,33.8,0,0,0,6,0,0.0,2,37,70,,,,,0.0,0.0,0.0,0.1775147928994083,0.0,0.0591715976331361,1.0946745562130178,2.0710059171597637,0.0,0.0,0.05990536180740474,0.11836165269258174,0.3998264205410798,0.17897225966518082,39.982642054107984,3.1129227306664804,1.0
Sergi Cardona,ESP,DF,DF,Villarreal,es La Liga,26.0,28,1766,19.6,1,4,5,15,4,26.7,65,30,35,,,,,0.0510204081632653,0.2040816326530612,0.25510204081632654,0.7653061224489796,0.2040816326530612,3.3163265306122445,1.530612244897959,1.7857142857142856,0.0,0.0,0.12378003648327013,0.1806840395740654,0.3997734484158013,0.1674218802731382,39.977344841580134,4.3530121557989325,1.0
Neco Williams,WAL,DF,DF,Nottingham Forest,eng Premier League,25.0,34,2934,32.6,2,3,5,42,18,42.9,124,56,41,,,,,0.06134969325153374,0.09202453987730061,0.15337423312883436,1.2883435582822085,0.5521472392638036,3.803680981595092,1.7177914110429446,1.2576687116564416,0.0,0.0,0.11197618717894287,0.1679450730211399,0.39817429557735146,0.1778873060395735,39.817429557735146,3.1878241848345814,1.0
Sergio Gómez,ESP,DF,DF,Real Sociedad,es La Liga,25.0,31,2420,26.9,0,3,3,10,0,0.0,138,48,28,,,,,0.0,0.11152416356877325,0.11152416356877325,0.3717472118959108,0.0,5.130111524163569,1.784386617100372,1.0408921933085502,0.0,0.0,0.0942452462948846,0.1657098946880989,0.3979462311462738,0.1735119344296622,39.794623114627385,3.6013966356771205,1.0
Pedro Porro,ESP,DF,DF,Tottenham Hotspur,eng Premier League,26.0,31,2526,28.1,1,2,3,28,7,25.0,208,43,26,,,,,0.03558718861209964,0.07117437722419928,0.10676156583629892,0.9964412811387899,0.24911032028469748,7.402135231316725,1.5302491103202847,0.9252669039145907,0.0,0.0,0.10608103808828631,0.17211437739569058,0.39687061636666743,0.1740438974696572,39.68706163666674,3.5052056718891262,1.0
Lars Ritzka,GER,"MF,DF",DF,St Pauli,de Bundesliga,28.0,20,903,10.0,0,0,0,4,1,25.0,17,25,12,,,,,0.0,0.0,0.0,0.4,0.1,1.7,2.5,1.2,0.0,0.0,0.057032982259869205,0.12219953190204783,0.39510654651601146,0.15195090530468972,39.51065465160114,6.312123193200691,1.0
Martin Frese,DEN,"MF,DF",DF,Hellas Verona,it Serie A,28.0,28,2166,24.1,2,0,2,19,10,52.6,69,48,27,,,,,0.08298755186721991,0.0,0.08298755186721991,0.7883817427385892,0.41493775933609955,2.863070539419087,1.9917012448132778,1.120331950207469,0.0,0.0,0.0952654573043959,0.13802475911678788,0.39270760425880336,0.16995507075074107,39.27076042588033,3.852502770391384,1.0
